Store,Product,Date,Sales
S5,P2,2023-01-25,82
S5,P3,2023-01-25,79
S5,P4,2023-01-25,65
S5,P5,2023-01-25,58
S1,P1,2023-01-26,51
S1,P2,2023-01-26,56
S1,P3,2023-01-26,71
S1,P4,2023-01-26,98
S1,P5,2023-01-26,64
S2,P1,2023-01-26,98
S2,P2,2023-01-26,56
S2,P3,2023-01-26,99
S2,P4,2023-01-26,59
S2,P5,2023-01-26,76
S3,P1,2023-01-26,68
S3,P2,2023-01-26,68
S3,P3,2023-01-26,64
S3,P4,2023-01-26,96
S3,P5,2023-01-26,51
S4,P1,2023-01-26,61
S4,P2,2023-01-26,69
S4,P3,2023-01-26,71
S4,P4,2023-01-26,53
S4,P5,2023-01-26,80
S5,P1,2023-01-26,98
S5,P2,2023-01-26,78
S5,P3,2023-01-26,98
S5,P4,2023-01-26,55
S5,P5,2023-01-26,83
S1,P1,2023-01-27,70
S1,P2,2023-01-27,68
S1,P3,2023-01-27,92
S1,P4,2023-01-27,82
S1,P5,2023-01-27,68
S2,P1,2023-01-27,56
S2,P2,2023-01-27,98
S2,P3,2023-01-27,83
S2,P4,2023-01-27,57
S2,P5,2023-01-27,88
S3,P1,2023-01-27,78
S3,P2,2023-01-27,90
S3,P3,2023-01-27,57
S3,P4,2023-01-27,69
S3,P5,2023-01-27,77
S4,P1,2023-01-27,82
S4,P2,2023-01-27,75
S4,P3,2023-01-27,77
S4,P4,2023-01-27,97
S4,P5,2023-01-27,59
S5,P1,2023-01-27,100
S5,P2,2023-01-27,69
S5,P3,2023-01-27,74
S5,P4,2023-01-27,57
S5,P5,2023-01-27,89
S1,P1,2023-01-28,50
S1,P2,2023-01-28,83
S1,P3,2023-01-28,78
S1,P4,2023-01-28,71
S1,P5,2023-01-28,93
S2,P1,2023-01-28,79
S2,P2,2023-01-28,86
S2,P3,2023-01-28,97
S2,P4,2023-01-28,86
S2,P5,2023-01-28,86
S3,P1,2023-01-28,84
S3,P2,2023-01-28,90
S3,P3,2023-01-28,60
S3,P4,2023-01-28,70
S3,P5,2023-01-28,89
S4,P1,2023-01-28,87
S4,P2,2023-01-28,87
S4,P3,2023-01-28,77
S4,P4,2023-01-28,98
S4,P5,2023-01-28,98
S5,P1,2023-01-28,90
S5,P2,2023-01-28,65
S5,P3,2023-01-28,100
S5,P4,2023-01-28,76
S5,P5,2023-01-28,84
S1,P1,2023-01-29,61
S1,P2,2023-01-29,95
S1,P3,2023-01-29,90
S1,P4,2023-01-29,69
S1,P5,2023-01-29,88
S2,P1,2023-01-29,98
S2,P2,2023-01-29,89
S2,P3,2023-01-29,64
S2,P4,2023-01-29,96
S2,P5,2023-01-29,58
S3,P1,2023-01-29,56
S3,P2,2023-01-29,85
S3,P3,2023-01-29,67
S3,P4,2023-01-29,68
S3,P5,2023-01-29,75
S4,P1,2023-01-29,83
S4,P2,2023-01-29,95
S4,P3,2023-01-29,74
S4,P4,2023-01-29,98
S4,P5,2023-01-29,68
S5,P1,2023-01-29,65
S5,P2,2023-01-29,92
S5,P3,2023-01-29,65
S5,P4,2023-01-29,74
S5,P5,2023-01-29,100
S1,P1,2023-01-30,71
S1,P2,2023-01-30,68
S1,P3,2023-01-30,88
S1,P4,2023-01-30,92
S1,P5,2023-01-30,54
S2,P1,2023-01-30,99
S2,P2,2023-01-30,69
S2,P3,2023-01-30,85
S2,P4,2023-01-30,77
S2,P5,2023-01-30,61
S3,P1,2023-01-30,67
S3,P2,2023-01-30,84
S3,P3,2023-01-30,78
S3,P4,2023-01-30,92
S3,P5,2023-01-30,74
S4,P1,2023-01-30,100
S4,P2,2023-01-30,71
S4,P3,2023-01-30,64
S4,P4,2023-01-30,69
S4,P5,2023-01-30,94
S5,P1,2023-01-30,61
S5,P2,2023-01-30,76
S5,P3,2023-01-30,63
S5,P4,2023-01-30,70
S5,P5,2023-01-30,82
S1,P1,2023-01-31,87
S1,P2,2023-01-31,64
S1,P3,2023-01-31,72
S1,P4,2023-01-31,86
S1,P5,2023-01-31,92
S2,P1,2023-01-31,68
S2,P2,2023-01-31,66
S2,P3,2023-01-31,53
S2,P4,2023-01-31,69
S2,P5,2023-01-31,69
S3,P1,2023-01-31,91
S3,P2,2023-01-31,54
S3,P3,2023-01-31,57
S3,P4,2023-01-31,87
S3,P5,2023-01-31,100
S4,P1,2023-01-31,68
S4,P2,2023-01-31,66
S4,P3,2023-01-31,85
S4,P4,2023-01-31,63
S4,P5,2023-01-31,83
S5,P1,2023-01-31,62
S5,P2,2023-01-31,81
S5,P3,2023-01-31,56
S5,P4,2023-01-31,51
S5,P5,2023-01-31,99
S1,P1,2023-02-01,81
S1,P2,2023-02-01,96
S1,P3,2023-02-01,74
S1,P4,2023-02-01,75
S1,P5,2023-02-01,95
S2,P1,2023-02-01,54
S2,P2,2023-02-01,62
S2,P3,2023-02-01,87
S2,P4,2023-02-01,80
S2,P5,2023-02-01,88
S3,P1,2023-02-01,80
S3,P2,2023-02-01,51
S3,P3,2023-02-01,55
S3,P4,2023-02-01,81
S3,P5,2023-02-01,53
S4,P1,2023-02-01,97
S4,P2,2023-02-01,75
S4,P3,2023-02-01,56
S4,P4,2023-02-01,69
S4,P5,2023-02-01,95
S5,P1,2023-02-01,99
S5,P2,2023-02-01,81
S5,P3,2023-02-01,50
S5,P4,2023-02-01,50
S5,P5,2023-02-01,92
S1,P1,2023-02-02,95
S1,P2,2023-02-02,88
S1,P3,2023-02-02,84
S1,P4,2023-02-02,80
S1,P5,2023-02-02,58
S2,P1,2023-02-02,100
S2,P2,2023-02-02,70
S2,P3,2023-02-02,78
S2,P4,2023-02-02,51
S2,P5,2023-02-02,100
S3,P1,2023-02-02,96
S3,P2,2023-02-02,93
S3,P3,2023-02-02,82
S3,P4,2023-02-02,95
S3,P5,2023-02-02,78
S4,P1,2023-02-02,78
S4,P2,2023-02-02,63
S4,P3,2023-02-02,89
S4,P4,2023-02-02,88
S4,P5,2023-02-02,88
S5,P1,2023-02-02,54
S5,P2,2023-02-02,81
S5,P3,2023-02-02,56
S5,P4,2023-02-02,60
S5,P5,2023-02-02,96
S1,P1,2023-02-03,75
S1,P2,2023-02-03,65
S1,P3,2023-02-03,99
S1,P4,2023-02-03,96
S1,P5,2023-02-03,73
S2,P1,2023-02-03,76
S2,P2,2023-02-03,78
S2,P3,2023-02-03,52
S2,P4,2023-02-03,90
S2,P5,2023-02-03,65
S3,P1,2023-02-03,56
S3,P2,2023-02-03,98
S3,P3,2023-02-03,73
S3,P4,2023-02-03,68
S3,P5,2023-02-03,52
S4,P1,2023-02-03,62
S4,P2,2023-02-03,99
S4,P3,2023-02-03,62
S4,P4,2023-02-03,72
S4,P5,2023-02-03,53
S5,P1,2023-02-03,54
S5,P2,2023-02-03,87
S5,P3,2023-02-03,74
S5,P4,2023-02-03,98
S5,P5,2023-02-03,92
S1,P1,2023-02-04,72
S1,P2,2023-02-04,53
S1,P3,2023-02-04,68
S1,P4,2023-02-04,79
S1,P5,2023-02-04,56
S2,P1,2023-02-04,88
S2,P2,2023-02-04,88
S2,P3,2023-02-04,97
S2,P4,2023-02-04,92
S2,P5,2023-02-04,97
S3,P1,2023-02-04,99
S3,P2,2023-02-04,93
S3,P3,2023-02-04,84
S3,P4,2023-02-04,59
S3,P5,2023-02-04,96
S4,P1,2023-02-04,76
S4,P2,2023-02-04,78
S4,P3,2023-02-04,67
S4,P4,2023-02-04,70
S4,P5,2023-02-04,54
S5,P1,2023-02-04,73
S5,P2,2023-02-04,82
S5,P3,2023-02-04,56
S5,P4,2023-02-04,54
S5,P5,2023-02-04,71
S1,P1,2023-02-05,77
S1,P2,2023-02-05,62
S1,P3,2023-02-05,71
S1,P4,2023-02-05,72
S1,P5,2023-02-05,57
S2,P1,2023-02-05,90
S2,P2,2023-02-05,94
S2,P3,2023-02-05,88
S2,P4,2023-02-05,61
S2,P5,2023-02-05,87
S3,P1,2023-02-05,80
S3,P2,2023-02-05,75
S3,P3,2023-02-05,58
S3,P4,2023-02-05,58
S3,P5,2023-02-05,85
S4,P1,2023-02-05,79
S4,P2,2023-02-05,97
S4,P3,2023-02-05,72
S4,P4,2023-02-05,67
S4,P5,2023-02-05,79
S5,P1,2023-02-05,95
S5,P2,2023-02-05,86
S5,P3,2023-02-05,96
S5,P4,2023-02-05,70
S5,P5,2023-02-05,69
S1,P1,2023-02-06,95
S1,P2,2023-02-06,55
S1,P3,2023-02-06,69
S1,P4,2023-02-06,84
S1,P5,2023-02-06,98
S2,P1,2023-02-06,76
S2,P2,2023-02-06,58
S2,P3,2023-02-06,68
S2,P4,2023-02-06,81
S2,P5,2023-02-06,62
S3,P1,2023-02-06,66
S3,P2,2023-02-06,52
S3,P3,2023-02-06,96
S3,P4,2023-02-06,91
S3,P5,2023-02-06,69
S4,P1,2023-02-06,84
S4,P2,2023-02-06,93
S4,P3,2023-02-06,53
S4,P4,2023-02-06,90
S4,P5,2023-02-06,55
S5,P1,2023-02-06,60
S5,P2,2023-02-06,84
S5,P3,2023-02-06,82
S5,P4,2023-02-06,53
S5,P5,2023-02-06,67
S1,P1,2023-02-07,100
S1,P2,2023-02-07,88
S1,P3,2023-02-07,55
S1,P4,2023-02-07,93
S1,P5,2023-02-07,67
S2,P1,2023-02-07,99
S2,P2,2023-02-07,51
S2,P3,2023-02-07,66
S2,P4,2023-02-07,72
S2,P5,2023-02-07,58
S3,P1,2023-02-07,81
S3,P2,2023-02-07,63
S3,P3,2023-02-07,63
S3,P4,2023-02-07,92
S3,P5,2023-02-07,73
S4,P1,2023-02-07,67
S4,P2,2023-02-07,87
S4,P3,2023-02-07,98
S4,P4,2023-02-07,60
S4,P5,2023-02-07,95
S5,P1,2023-02-07,56
S5,P2,2023-02-07,54
S5,P3,2023-02-07,89
S5,P4,2023-02-07,78
S5,P5,2023-02-07,57
S1,P1,2023-02-08,87
S1,P2,2023-02-08,72
S1,P3,2023-02-08,83
S1,P4,2023-02-08,100
S1,P5,2023-02-08,55
S2,P1,2023-02-08,56
S2,P2,2023-02-08,50
S2,P3,2023-02-08,60
S2,P4,2023-02-08,93
S2,P5,2023-02-08,75
S3,P1,2023-02-08,74
S3,P2,2023-02-08,96
S3,P3,2023-02-08,89
S3,P4,2023-02-08,100
S3,P5,2023-02-08,63
S4,P1,2023-02-08,54
S4,P2,2023-02-08,53
S4,P3,2023-02-08,56
S4,P4,2023-02-08,58
S4,P5,2023-02-08,66
S5,P1,2023-02-08,82
S5,P2,2023-02-08,69
S5,P3,2023-02-08,56
S5,P4,2023-02-08,92
S5,P5,2023-02-08,70
S1,P1,2023-02-09,97
S1,P2,2023-02-09,78
S1,P3,2023-02-09,98
S1,P4,2023-02-09,60
S1,P5,2023-02-09,89
S2,P1,2023-02-09,75
S2,P2,2023-02-09,90
S2,P3,2023-02-09,52
S2,P4,2023-02-09,56
S2,P5,2023-02-09,50
S3,P1,2023-02-09,90
S3,P2,2023-02-09,70
S3,P3,2023-02-09,52
S3,P4,2023-02-09,83
S3,P5,2023-02-09,84
S4,P1,2023-02-09,97
S4,P2,2023-02-09,82
S4,P3,2023-02-09,72
S4,P4,2023-02-09,70
S4,P5,2023-02-09,65
S5,P1,2023-02-09,99
S5,P2,2023-02-09,50
S5,P3,2023-02-09,82
S5,P4,2023-02-09,93
S5,P5,2023-02-09,75
S1,P1,2023-02-10,62
S1,P2,2023-02-10,65
S1,P3,2023-02-10,100
S1,P4,2023-02-10,92
S1,P5,2023-02-10,60
S2,P1,2023-02-10,78
S2,P2,2023-02-10,70
S2,P3,2023-02-10,88
S2,P4,2023-02-10,89
S2,P5,2023-02-10,78
S3,P1,2023-02-10,80
S3,P2,2023-02-10,92
S3,P3,2023-02-10,94
S3,P4,2023-02-10,84
S3,P5,2023-02-10,53
S4,P1,2023-02-10,76
S4,P2,2023-02-10,68
S4,P3,2023-02-10,51
S4,P4,2023-02-10,78
S4,P5,2023-02-10,100
S5,P1,2023-02-10,64
S5,P2,2023-02-10,72
S5,P3,2023-02-10,84
S5,P4,2023-02-10,86
S5,P5,2023-02-10,87
S1,P1,2023-02-11,100
S1,P2,2023-02-11,76
S1,P3,2023-02-11,100
S1,P4,2023-02-11,90
S1,P5,2023-02-11,60
S2,P1,2023-02-11,74
S2,P2,2023-02-11,69
S2,P3,2023-02-11,50
S2,P4,2023-02-11,56
S2,P5,2023-02-11,94
S3,P1,2023-02-11,88
S3,P2,2023-02-11,79
S3,P3,2023-02-11,63
S3,P4,2023-02-11,60
S3,P5,2023-02-11,79
S4,P1,2023-02-11,52
S4,P2,2023-02-11,53
S4,P3,2023-02-11,66
S4,P4,2023-02-11,56
S4,P5,2023-02-11,90
S5,P1,2023-02-11,63
S5,P2,2023-02-11,52
S5,P3,2023-02-11,83
S5,P4,2023-02-11,56
S5,P5,2023-02-11,69
S1,P1,2023-02-12,99
S1,P2,2023-02-12,50
S1,P3,2023-02-12,69
S1,P4,2023-02-12,70
S1,P5,2023-02-12,75
S2,P1,2023-02-12,55
S2,P2,2023-02-12,93
S2,P3,2023-02-12,76
S2,P4,2023-02-12,90
S2,P5,2023-02-12,67
S3,P1,2023-02-12,77
S3,P2,2023-02-12,81
S3,P3,2023-02-12,100
S3,P4,2023-02-12,71
S3,P5,2023-02-12,64
S4,P1,2023-02-12,53
S4,P2,2023-02-12,87
S4,P3,2023-02-12,80
S4,P4,2023-02-12,99
S4,P5,2023-02-12,68
S5,P1,2023-02-12,68
S5,P2,2023-02-12,53
S5,P3,2023-02-12,72
S5,P4,2023-02-12,99
S5,P5,2023-02-12,70
S1,P1,2023-02-13,56
S1,P2,2023-02-13,59
S1,P3,2023-02-13,51
S1,P4,2023-02-13,53
S1,P5,2023-02-13,81
S2,P1,2023-02-13,96
S2,P2,2023-02-13,80
S2,P3,2023-02-13,60
S2,P4,2023-02-13,94
S2,P5,2023-02-13,92
S3,P1,2023-02-13,55
S3,P2,2023-02-13,56
S3,P3,2023-02-13,67
S3,P4,2023-02-13,76
S3,P5,2023-02-13,88
S4,P1,2023-02-13,68
S4,P2,2023-02-13,69
S4,P3,2023-02-13,81
S4,P4,2023-02-13,90
S4,P5,2023-02-13,77
S5,P1,2023-02-13,57
S5,P2,2023-02-13,84
S5,P3,2023-02-13,58
S5,P4,2023-02-13,82
S5,P5,2023-02-13,96
S1,P1,2023-02-14,63
S1,P2,2023-02-14,94
S1,P3,2023-02-14,62
S1,P4,2023-02-14,61
S1,P5,2023-02-14,74
S2,P1,2023-02-14,86
S2,P2,2023-02-14,61
S2,P3,2023-02-14,92
S2,P4,2023-02-14,77
S2,P5,2023-02-14,97
S3,P1,2023-02-14,55
S3,P2,2023-02-14,78
S3,P3,2023-02-14,100
S3,P4,2023-02-14,90
S3,P5,2023-02-14,97
S4,P1,2023-02-14,87
S4,P2,2023-02-14,98
S4,P3,2023-02-14,69
S4,P4,2023-02-14,83
S4,P5,2023-02-14,83
S5,P1,2023-02-14,86
S5,P2,2023-02-14,84
S5,P3,2023-02-14,57
S5,P4,2023-02-14,50
S5,P5,2023-02-14,90
S1,P1,2023-02-15,76
S1,P2,2023-02-15,62
S1,P3,2023-02-15,52
S1,P4,2023-02-15,94
S1,P5,2023-02-15,92
S2,P1,2023-02-15,59
S2,P2,2023-02-15,65
S2,P3,2023-02-15,83
S2,P4,2023-02-15,55
S2,P5,2023-02-15,98
S3,P1,2023-02-15,98
S3,P2,2023-02-15,54
S3,P3,2023-02-15,68
S3,P4,2023-02-15,62
S3,P5,2023-02-15,76
S4,P1,2023-02-15,52
S4,P2,2023-02-15,68
S4,P3,2023-02-15,69
S4,P4,2023-02-15,85
S4,P5,2023-02-15,75
S5,P1,2023-02-15,93
S5,P2,2023-02-15,100
S5,P3,2023-02-15,72
S5,P4,2023-02-15,97
S5,P5,2023-02-15,95
S1,P1,2023-02-16,84
S1,P2,2023-02-16,67
S1,P3,2023-02-16,86
S1,P4,2023-02-16,77
S1,P5,2023-02-16,91
S2,P1,2023-02-16,94
S2,P2,2023-02-16,94
S2,P3,2023-02-16,61
S2,P4,2023-02-16,62
S2,P5,2023-02-16,90
S3,P1,2023-02-16,63
S3,P2,2023-02-16,97
S3,P3,2023-02-16,70
S3,P4,2023-02-16,82
S3,P5,2023-02-16,74
S4,P1,2023-02-16,94
S4,P2,2023-02-16,69
S4,P3,2023-02-16,81
S4,P4,2023-02-16,51
S4,P5,2023-02-16,93
S5,P1,2023-02-16,75
S5,P2,2023-02-16,98
S5,P3,2023-02-16,73
S5,P4,2023-02-16,61
S5,P5,2023-02-16,87
S1,P1,2023-02-17,71
S1,P2,2023-02-17,97
S1,P3,2023-02-17,55
S1,P4,2023-02-17,86
S1,P5,2023-02-17,93
S2,P1,2023-02-17,88
S2,P2,2023-02-17,72
S2,P3,2023-02-17,92
S2,P4,2023-02-17,63
S2,P5,2023-02-17,52
S3,P1,2023-02-17,99
S3,P2,2023-02-17,62
S3,P3,2023-02-17,59
S3,P4,2023-02-17,59
S3,P5,2023-02-17,99
S4,P1,2023-02-17,73
S4,P2,2023-02-17,59
S4,P3,2023-02-17,100
S4,P4,2023-02-17,60
S4,P5,2023-02-17,56
S5,P1,2023-02-17,60
S5,P2,2023-02-17,70
S5,P3,2023-02-17,52
S5,P4,2023-02-17,55
S5,P5,2023-02-17,79
S1,P1,2023-02-18,68
S1,P2,2023-02-18,82
S1,P3,2023-02-18,75
S1,P4,2023-02-18,61
S1,P5,2023-02-18,61
S2,P1,2023-02-18,73
S2,P2,2023-02-18,54
S2,P3,2023-02-18,61
S2,P4,2023-02-18,55
S2,P5,2023-02-18,70
S3,P1,2023-02-18,83
S3,P2,2023-02-18,83
S3,P3,2023-02-18,95
S3,P4,2023-02-18,63
S3,P5,2023-02-18,96
S4,P1,2023-02-18,61
S4,P2,2023-02-18,51
S4,P3,2023-02-18,69
S4,P4,2023-02-18,54
S4,P5,2023-02-18,61
S5,P1,2023-02-18,65
S5,P2,2023-02-18,92
S5,P3,2023-02-18,98
S5,P4,2023-02-18,88
S5,P5,2023-02-18,76
S1,P1,2023-02-19,83
S1,P2,2023-02-19,72
S1,P3,2023-02-19,72
S1,P4,2023-02-19,68
S1,P5,2023-02-19,92
S2,P1,2023-02-19,68
S2,P2,2023-02-19,84
S2,P3,2023-02-19,53
S2,P4,2023-02-19,89
S2,P5,2023-02-19,83
S3,P1,2023-02-19,74
S3,P2,2023-02-19,59
S3,P3,2023-02-19,97
S3,P4,2023-02-19,55
S3,P5,2023-02-19,89
S4,P1,2023-02-19,80
S4,P2,2023-02-19,78
S4,P3,2023-02-19,99
S4,P4,2023-02-19,67
S4,P5,2023-02-19,82
S5,P1,2023-02-19,74
S5,P2,2023-02-19,86
S5,P3,2023-02-19,51
S5,P4,2023-02-19,57
S5,P5,2023-02-19,61
S1,P1,2023-02-20,92
S1,P2,2023-02-20,84
S1,P3,2023-02-20,53
S1,P4,2023-02-20,85
S1,P5,2023-02-20,99
S2,P1,2023-02-20,96
S2,P2,2023-02-20,76
S2,P3,2023-02-20,94
S2,P4,2023-02-20,61
S2,P5,2023-02-20,83
S3,P1,2023-02-20,80
S3,P2,2023-02-20,81
S3,P3,2023-02-20,74
S3,P4,2023-02-20,95
S3,P5,2023-02-20,62
S4,P1,2023-02-20,97
S4,P2,2023-02-20,94
S4,P3,2023-02-20,86
S4,P4,2023-02-20,82
S4,P5,2023-02-20,96
S5,P1,2023-02-20,89
S5,P2,2023-02-20,62
S5,P3,2023-02-20,77
S5,P4,2023-02-20,51
S5,P5,2023-02-20,73
S1,P1,2023-02-21,54
S1,P2,2023-02-21,85
S1,P3,2023-02-21,73
S1,P4,2023-02-21,50
S1,P5,2023-02-21,54
S2,P1,2023-02-21,61
S2,P2,2023-02-21,54
S2,P3,2023-02-21,79
S2,P4,2023-02-21,74
S2,P5,2023-02-21,52
S3,P1,2023-02-21,71
S3,P2,2023-02-21,62
S3,P3,2023-02-21,57
S3,P4,2023-02-21,62
S3,P5,2023-02-21,94
S4,P1,2023-02-21,79
S4,P2,2023-02-21,50
S4,P3,2023-02-21,63
S4,P4,2023-02-21,82
S4,P5,2023-02-21,51
S5,P1,2023-02-21,67
S5,P2,2023-02-21,90
S5,P3,2023-02-21,62
S5,P4,2023-02-21,67
S5,P5,2023-02-21,80
S1,P1,2023-02-22,67
S1,P2,2023-02-22,90
S1,P3,2023-02-22,90
S1,P4,2023-02-22,72
S1,P5,2023-02-22,53
S2,P1,2023-02-22,64
S2,P2,2023-02-22,87
S2,P3,2023-02-22,88
S2,P4,2023-02-22,95
S2,P5,2023-02-22,64
S3,P1,2023-02-22,84
S3,P2,2023-02-22,51
S3,P3,2023-02-22,52
S3,P4,2023-02-22,73
S3,P5,2023-02-22,93
S4,P1,2023-02-22,87
S4,P2,2023-02-22,83
S4,P3,2023-02-22,98
S4,P4,2023-02-22,61
S4,P5,2023-02-22,65
S5,P1,2023-02-22,84
S5,P2,2023-02-22,65
S5,P3,2023-02-22,100
S5,P4,2023-02-22,68
S5,P5,2023-02-22,92
S1,P1,2023-02-23,55
S1,P2,2023-02-23,63
S1,P3,2023-02-23,65
S1,P4,2023-02-23,65
S1,P5,2023-02-23,83
S2,P1,2023-02-23,55
S2,P2,2023-02-23,63
S2,P3,2023-02-23,65
S2,P4,2023-02-23,91
S2,P5,2023-02-23,54
S3,P1,2023-02-23,65
S3,P2,2023-02-23,51
S3,P3,2023-02-23,56
S3,P4,2023-02-23,85
S3,P5,2023-02-23,51
S4,P1,2023-02-23,75
S4,P2,2023-02-23,67
S4,P3,2023-02-23,95
S4,P4,2023-02-23,57
S4,P5,2023-02-23,94
S5,P1,2023-02-23,83
S5,P2,2023-02-23,61
S5,P3,2023-02-23,62
S5,P4,2023-02-23,54
S5,P5,2023-02-23,67
S1,P1,2023-02-24,52
S1,P2,2023-02-24,100
S1,P3,2023-02-24,73
S1,P4,2023-02-24,70
S1,P5,2023-02-24,62
S2,P1,2023-02-24,67
S2,P2,2023-02-24,98
S2,P3,2023-02-24,80
S2,P4,2023-02-24,77
S2,P5,2023-02-24,100
S3,P1,2023-02-24,92
S3,P2,2023-02-24,69
S3,P3,2023-02-24,50
S3,P4,2023-02-24,62
S3,P5,2023-02-24,93
S4,P1,2023-02-24,94
S4,P2,2023-02-24,54
S4,P3,2023-02-24,99
S4,P4,2023-02-24,75
S4,P5,2023-02-24,90
S5,P1,2023-02-24,94
S5,P2,2023-02-24,78
S5,P3,2023-02-24,81
S5,P4,2023-02-24,58
S5,P5,2023-02-24,87
S1,P1,2023-02-25,65
S1,P2,2023-02-25,96
S1,P3,2023-02-25,85
S1,P4,2023-02-25,57
S1,P5,2023-02-25,63
S2,P1,2023-02-25,74
S2,P2,2023-02-25,55
S2,P3,2023-02-25,56
S2,P4,2023-02-25,79
S2,P5,2023-02-25,84
S3,P1,2023-02-25,79
S3,P2,2023-02-25,89
S3,P3,2023-02-25,83
S3,P4,2023-02-25,56
S3,P5,2023-02-25,99
S4,P1,2023-02-25,83
S4,P2,2023-02-25,51
S4,P3,2023-02-25,62
S4,P4,2023-02-25,63
S4,P5,2023-02-25,100
S5,P1,2023-02-25,69
S5,P2,2023-02-25,81
S5,P3,2023-02-25,51
S5,P4,2023-02-25,70
S5,P5,2023-02-25,75
S1,P1,2023-02-26,85
S1,P2,2023-02-26,50
S1,P3,2023-02-26,70
S1,P4,2023-02-26,78
S1,P5,2023-02-26,65
S2,P1,2023-02-26,59
S2,P2,2023-02-26,60
S2,P3,2023-02-26,77
S2,P4,2023-02-26,82
S2,P5,2023-02-26,76
S3,P1,2023-02-26,58
S3,P2,2023-02-26,92
S3,P3,2023-02-26,73
S3,P4,2023-02-26,61
S3,P5,2023-02-26,55
S4,P1,2023-02-26,54
S4,P2,2023-02-26,85
S4,P3,2023-02-26,61
S4,P4,2023-02-26,54
S4,P5,2023-02-26,53
S5,P1,2023-02-26,87
S5,P2,2023-02-26,86
S5,P3,2023-02-26,73
S5,P4,2023-02-26,97
S5,P5,2023-02-26,63
S1,P1,2023-02-27,67
S1,P2,2023-02-27,68
S1,P3,2023-02-27,99
S1,P4,2023-02-27,64
S1,P5,2023-02-27,88
S2,P1,2023-02-27,69
S2,P2,2023-02-27,93
S2,P3,2023-02-27,64
S2,P4,2023-02-27,88
S2,P5,2023-02-27,69
S3,P1,2023-02-27,80
S3,P2,2023-02-27,59
S3,P3,2023-02-27,55
S3,P4,2023-02-27,77
S3,P5,2023-02-27,80
S4,P1,2023-02-27,91
S4,P2,2023-02-27,87
S4,P3,2023-02-27,74
S4,P4,2023-02-27,74
S4,P5,2023-02-27,93
S5,P1,2023-02-27,83
S5,P2,2023-02-27,74
S5,P3,2023-02-27,85
S5,P4,2023-02-27,75
S5,P5,2023-02-27,84
S1,P1,2023-02-28,73
S1,P2,2023-02-28,77
S1,P3,2023-02-28,96
S1,P4,2023-02-28,75
S1,P5,2023-02-28,84
S2,P1,2023-02-28,76
S2,P2,2023-02-28,66
S2,P3,2023-02-28,99
S2,P4,2023-02-28,66
S2,P5,2023-02-28,81
S3,P1,2023-02-28,57
S3,P2,2023-02-28,85
S3,P3,2023-02-28,58
S3,P4,2023-02-28,81
S3,P5,2023-02-28,50
S4,P1,2023-02-28,92
S4,P2,2023-02-28,54
S4,P3,2023-02-28,51
S4,P4,2023-02-28,97
S4,P5,2023-02-28,50
S5,P1,2023-02-28,59
S5,P2,2023-02-28,76
S5,P3,2023-02-28,80
S5,P4,2023-02-28,83
S5,P5,2023-02-28,77
S1,P1,2023-03-01,57
S1,P2,2023-03-01,70
S1,P3,2023-03-01,77
S1,P4,2023-03-01,92
S1,P5,2023-03-01,63
S2,P1,2023-03-01,80
S2,P2,2023-03-01,56
S2,P3,2023-03-01,82
S2,P4,2023-03-01,56
S2,P5,2023-03-01,86
S3,P1,2023-03-01,63
S3,P2,2023-03-01,58
S3,P3,2023-03-01,98
S3,P4,2023-03-01,75
S3,P5,2023-03-01,53
S4,P1,2023-03-01,89
S4,P2,2023-03-01,95
S4,P3,2023-03-01,92
S4,P4,2023-03-01,57
S4,P5,2023-03-01,99
S5,P1,2023-03-01,52
S5,P2,2023-03-01,66
S5,P3,2023-03-01,67
S5,P4,2023-03-01,76
S5,P5,2023-03-01,69
S1,P1,2023-03-02,58
S1,P2,2023-03-02,83
S1,P3,2023-03-02,52
S1,P4,2023-03-02,94
S1,P5,2023-03-02,98
S2,P1,2023-03-02,84
S2,P2,2023-03-02,58
S2,P3,2023-03-02,61
S2,P4,2023-03-02,93
S2,P5,2023-03-02,69
S3,P1,2023-03-02,50
S3,P2,2023-03-02,69
S3,P3,2023-03-02,97
S3,P4,2023-03-02,96
S3,P5,2023-03-02,64
S4,P1,2023-03-02,64
S4,P2,2023-03-02,96
S4,P3,2023-03-02,56
S4,P4,2023-03-02,99
S4,P5,2023-03-02,70
S5,P1,2023-03-02,80
S5,P2,2023-03-02,75
S5,P3,2023-03-02,60
S5,P4,2023-03-02,65
S5,P5,2023-03-02,91
S1,P1,2023-03-03,82
S1,P2,2023-03-03,76
S1,P3,2023-03-03,63
S1,P4,2023-03-03,72
S1,P5,2023-03-03,94
S2,P1,2023-03-03,70
S2,P2,2023-03-03,56
S2,P3,2023-03-03,72
S2,P4,2023-03-03,50
S2,P5,2023-03-03,67
S3,P1,2023-03-03,95
S3,P2,2023-03-03,62
S3,P3,2023-03-03,97
S3,P4,2023-03-03,81
S3,P5,2023-03-03,100
S4,P1,2023-03-03,52
S4,P2,2023-03-03,53
S4,P3,2023-03-03,54
S4,P4,2023-03-03,83
S4,P5,2023-03-03,84
S5,P1,2023-03-03,82
S5,P2,2023-03-03,65
S5,P3,2023-03-03,52
S5,P4,2023-03-03,52
S5,P5,2023-03-03,54
S1,P1,2023-03-04,87
S1,P2,2023-03-04,55
S1,P3,2023-03-04,80
